MessageID,Message,NS_Mean,NS_Std,normalized_NS_M,normalized_NS_Std,NNS_Mean,NNS_Std,normalized_NNS_M,normalized_NNS_Std
148,Is Castle Donington an incorporate municipality? Or is it just a place name?,1.285714286,3.903600292,0.01774457143,0.5734836008,1,2,-0.2609784,0.4356834266
149,Sorry for not replying sooner. What would you like done with your page?,7.571428571,4.685336802,1.158947857,0.6093348029,5.4,2.792848009,1.2337162,0.8637150269
150,"I am in the process of responding to your message on my talk page. In the mean time, did Lochdale ever inadvertently expose his IP, such as editing while logged out and then logging in and signing?",1.142857143,3.848314411,-0.05159385714,0.4800703972,1,2.915475947,-0.1917494,0.3118635086
151,"Hi, I tweaked it again. Could you check please?",3,3.651483717,0.51611,0.5584361559,5.8,5.069516742,1.3034828,1.007698863
152,"To be quite frank it doesn't matter that the quotes don't appear any other place on the internet, the point is that they violate policy by being here and you could always set up a personal website to host them where all you'd have to worry about is fair use and not Wikipedia's stricter requirements. Are there more of these quote/source pages than <url>, <url> and <url>?",-2.857142857,2.478478796,-0.5994857143,0.2100877624,0.8,3.633180425,0.162231,0.7395969964
153,Oh dear. Does that mean it's too difficult a read for Wiki?,2.714285714,2.360387377,0.4204512857,0.410037876,-1.6,5.412947441,-0.3763048,1.451375654
154,"Oh, yeah, I've heard of that--that was the issue the Colonel was (incorrectly) alluding to, right? Is that list to which your link sent me something that Steve had to create, or was it generated automatically?",-0.2857142857,1.496026483,-0.1674845714,0.4138636601,0.8,1.303840481,0.191773,0.1733798968
155,"I'm wondering why in the <url> article, you keep changing the link <url> to <url> which just redirects to <url>? Why not just leave the link to point to the intended article directy?",-1.857142857,3.804758925,-0.4282274286,0.4751753391,-2.8,5.585696018,-0.646013,0.9305395513
156,"PS I also am wondering about the letter ""ll"". It seems, like the Welsh <url>, to have a particular (and tricky) pronunciation, but thereu2019s nothing on the <url> or <url> pages about it: Can you shed any light on this?",3.857142857,4.63424109,0.6777542857,0.6500273934,0.4,2.073644135,0.2562072,0.6224626597
157,"More a bot to flag articles where persondata and defaultsort disagree, so that humans can check which is correct. I presume your bot already detects cases where DEFAULTSORT and listas disagree?",-1.142857143,1.214985793,-0.3373335714,0.3710131894,-1,1.58113883,-0.183908,0.2218155919
158,Really? When/where did that happen?,-0.2857142857,1.253566341,-0.142946,0.3052557698,-0.2,0.4472135955,-0.0527312,0.2720047631
159,The <url> disambiguation page seems to be a model for collecting the related entries for IOOF buildings in a single place. Do you agree?,3.428571429,3.690399385,0.5558891429,0.4196890609,0.4,0.894427191,0.1696016,0.2120678784
160,"Hi there, I've raised the possibility of unprotecting the tamazepam page <url>. What are your thoughts?",5.428571429,3.823486317,0.9183427143,0.6144619609,1,1.58113883,0.3365718,0.4121324921
161,"Also, how does that vandalism thing on your page work? Do you have to change the count manually, or does it detect vandalism itself?",-0.75,1.707825128,-0.2542,0.1649710005,0,5.019960159,-0.001812166667,0.8092025896
162,"Thanks, can we write an article on that ? do you think it is notable enough ?",6.25,3.862210075,1.0424175,0.7465334536,6,5.403702434,1.0750535,1.012097415
163,Why haven't you submitted the diet to Good Article? And when are you going for Featured Article candidates?,-4.75,4.5,-1.0063025,0.6464822234,-6,3.794733192,-1.126126667,0.4621027605
164,"Where is the exception in <url> for ""tossing out citations and verifiable in order to make it easier for the reader""? Who are you to disagree with Nikon's label of ""Compact Professional""?",-9.5,2.380476143,-1.98396,0.552637363,-3.666666667,5.428320796,-0.6450781667,0.9055665393
165,Thanks! =D And how soon are we going to try to get The Lost Age to Featured Article?,2.75,4.193248542,0.48132925,0.8679467987,5.5,4.086563348,0.9991815,0.5615856455
166,"I am doing stub cleaning and consolidation that is needed to reduce the incidence of tiny articles. For instance, did you know that the Luis Rodriguez article was linked to by a music producer, two boxers and a singer?",2.5,1.914854216,0.37579775,0.1667576882,1.5,3.209361307,0.3166281667,0.5157744859
167,"I didn't remove the image; I just moved it down to the bottom of the box, to avoid having a long stack of images at the top. Is that a problem?",-1.25,6.130524719,-0.36015575,0.8823943311,-2.166666667,6.177917664,-0.3811051667,0.9230530232
168,Is there any way I could talk you into being more conservative with creation of new articles? Do you agree that some of what you're creating here would be seen as obviously deletable material by most editors?,-5.5,4.203173404,-0.9947675,0.7133618591,2.5,7.816648898,0.214799,1.349891734
169,"I still prefer Huxley's version, as I don't think that version makes the dying off clear, and ignores the r-type organism analogue. Is there any way to work more emphasis into the dying off part in, as it's absolutely crucial to the removal of unfit forms?",1.25,1.5,0.1259315,0.1877220081,2.333333333,6.250333324,0.3039983333,0.8865737739
170,"By chance, I have indef blocked <person> over your 31-hour block. Would you like me to keep indef block or change it back to 31 hours?",-0.5,3.31662479,-0.18028975,0.6823170987,3.333333333,4.457203907,0.52728,0.7209999659
171,"OK, the 3920th is done. Any further thoughts?",4,4.427188724,0.242261,0.8692541351,0.4,4.827007354,0.049693,1.004169267
172,"Yobot labelled <url> as a stub, though it has <person>. Perhaps that's a dab template Yobot doesn't know about?",3.333333333,2.943920289,0.2027233333,0.5345168961,1,5.049752469,0.114214,0.8560997241
173,"...why not try something a bit more proactive? Now, obviously he's using proxies, but are there no rangeblocks that might make his job harder?",1,3.577708764,-0.1356413333,0.5134581025,-5.4,3.286335345,-1.05591,0.7789505763
174,The copyediting is being done as I speak. Anything else you can think of?,6,4.195235393,1.011225,1.148174189,-0.4,0.894427191,-0.048682,0.3301662092
175,thank you. any clue what happened?,6.166666667,4.400757511,0.637746,0.9725388918,3.6,2.302172887,0.8332712,0.6716160858
176,"See: <url>. If I remember correctly, you said you planned on cleaning up after the bot tagged the images; is that still the case?",3.666666667,4.273952113,0.3175445,0.4635654372,-0.4,3.78153408,-0.1832778,0.6161138249
177,"I don't think I've used it in Wikipedia. So, if I haven't, why did you bring it up?",-2.833333333,3.868677638,-1.161251667,0.4306224134,-7.6,4.037325848,-1.530614,0.8976721527
178,"Some pictures are not mine, but those that I have changed, their own. And you can submit a complaint the owners of those photos?",0.2,1.483239697,-0.4589782,0.3324863761,-4.75,4.272001873,-0.90736225,0.8790309269
179,"When I find 20 sources calling an Individual Armenian including TURKISH, the NYT and Time's article are presented in a dubious manner, how can I bey considered aggressive? It is the duty of every editor and admin to weed out Original research and dubious citations, no?",-1.166666667,3.250640962,-0.6811333333,0.2747237821,-6,4.636809248,-1.155712,0.9856886907
180,Are you calling me a vandal for visiting your user page? Or am I just <url>?,-2.333333333,3.932768321,-0.9207416667,0.4863871721,-6.4,2.966479395,-1.288582,0.7728743981
181,I was thinking about creating a page about Nintendo eShop. And since you are a well trusted user I am asking you if you think that would just be deleted because there isn't enough information?,5,4.472135955,0.6590255,0.6292545187,3.333333333,3.559026084,0.627384,0.6191655483
182,It is an obvious and strongly followed point that april fools jokes ''should not disrupt the running of the wiki''. Could you explain why the HELLS you coated a dozen users' pages with pictures of jimbo's ugly bearded fizzogg?,-7.875,4.703721931,-2.0185175,0.812466075,-3.166666667,5.946988033,-0.5216936667,1.146150031
183,There is a special tool which shows you page sizes? Would you like to know how to use it?,1.625,6.162965427,-0.035057625,1.064777928,4.166666667,4.622409184,0.827832,0.7831376987
184,"Your <url> is a brilliant idea! Would you mind if I linked to it from my collection of ""Useful things"" on my user page?",8.875,3.642506986,1.435203,0.5685442865,7,3.898717738,1.568149833,0.6357893001
185,"See the page <url>, and in particular the section <url>. Does that make sense?",2,2.777460299,0.029799375,0.4360071845,-3.166666667,3.656045222,-0.751455,0.4012066261
186,"Thank you for your comments. May I refer you to <url>, where I think you will find the sort of criticism section that you are looking for?",6,4.140393356,0.763913,0.9945872858,6.333333333,2.732520204,1.5854205,0.7158664207
187,"The Hitchin-related hoax claims by <url> seem to have led to a rather precipitate response, considering that he has only been an editor for a few days. Is there something going on here that isn't obvious?",-0.125,2.997022332,-0.413284625,0.4915547144,0,2.529822128,-0.0366235,0.4358529075
188,Hello im trying to make a task force for the Empire of Brazil with some people but we dont know how to make the actually task force stuff like the banner and how to make the quality chart template to see what class each article is. Im asking if you can help make it since i saw you made WikiProject Dam?,3.75,4.590362575,0.4204115,0.5112147927,1,2.966479395,-0.08897483333,0.7205730346
189,I can't find anything about Crimson Echoes' Gameplay. Do you think that its good as it is?,1.125,3.833592124,-0.14279975,0.4509513011,0.1666666667,2.041241452,-0.06856116667,0.3339789678
190,"Sorry <name>, but I don't understand. Even if your man didn't meet <url>, how could he fail to meet <url>?",-1.25,6.181770435,-0.4956045,0.895499248,-2.5,3.728270376,-0.5636485,0.5312623909
191,"Hey, several of the footnotes that you use in <url> are Harvard footnotes, which means that they need the full citation of the books in works cited section. I imagine you grabbed some of that information from some other places, would you mind retriveing the bibliographic data?",2,5.431390246,0.3288284,0.9824812001,2,2.607680962,0.3413886667,0.8208299476
192,Don't you think it's taken too far back to be of any use? Do we have any alternatives?,-2.25,5.123475383,-0.404618,0.6949362863,-0.5,3.507135583,-0.377913,0.9525147484
193,How do you save it??,-0.2,3.1144823,-0.0352976,0.6265152452,-0.5,0.8366600265,-0.3809948333,0.3391273627
194,"<url> <url> version, but mighty all the same. Am I wrong?",-0.4,3.361547263,-0.0647324,0.4309412759,-0.5,2.42899156,-0.4652688333,0.6902964179
195,Hi <name>- I'm a touch concerned about the entry on Ian Levine's bio about his comparison to the Abzorbaloff thing. Even if critics have speculated about it- is this really needed on a biographical page?,-1,6.041522987,-0.1740608,1.060799241,0.6666666667,1.966384161,-0.0208445,0.5119071261
196,I get the regular edit page with the instructions and everything when I click on it. Did you replace SOCKMASTER with the actual name of the sockmaster (the account controlling all the sock puppets) in the box?,-0.8,1.923538406,-0.1483386,0.3656772827,-0.6666666667,1.505545305,-0.4535666667,0.2695478426
197,"The <url> states that ''Endymion'' was an <person>, and the only one of five actually built. Does Conway mention this?",0.6,1.341640786,0.0696516,0.3704063255,0.3333333333,0.8164965809,-0.1597231667,0.1468758866
198,last msg ???,-6,4.472135955,-1.17474,0.8654266863,-0.6666666667,2.065591118,-0.540634,0.6423635489
199,"Okay. But in that case, shouldn't the meanings ""of"" and ""from"" from some languages be removed from the article as well?",-0.6,3.714835124,-0.1282534,0.697126041,-0.5,2.588435821,-0.432194,0.6212122301
